unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,Moirai2
T000123,1988-03-31,114120.0,114161.10059904083,107304.07779904049,98009.0,107721.05
T000123,1988-04-30,105787.0,108416.40149446731,102426.39503265427,92451.0,104638.766
T000123,1988-05-31,116476.0,119117.04310545289,113207.1515905667,104821.0,111884.516
T000124,1987-02-28,8636.0,9137.81513990916,9133.055777703365,7717.0,8937.139
T000124,1987-03-31,8627.0,9066.181749868925,9090.604900113201,7712.0,9076.791
T000124,1987-04-30,8956.0,9612.113786257083,9558.079091603984,8214.0,9094.405
T000124,1987-05-31,8583.0,9627.951083515733,9570.086581518945,8407.0,9218.399
T000124,1987-06-30,8138.0,8734.348161391074,8886.927812518936,7124.0,9124.243
T000124,1987-07-31,10226.0,9905.328693436622,9759.409379601038,8390.0,9437.599
T000124,1987-08-31,9293.0,10152.774742912656,9953.220450723962,7967.0,9384.786
T000124,1987-09-30,9266.0,9622.600201203206,9556.887081040084,8115.0,9458.723
T000124,1987-10-31,9243.0,9942.097752066387,9809.349524966168,8332.0,9567.461
T000124,1987-11-30,9713.0,10696.713403172433,10367.914766798749,9111.0,9707.186
T000124,1987-12-31,8565.0,9699.88903925143,9635.12355308302,7914.0,9604.14
T000124,1988-01-31,9713.0,10844.208457862358,10495.605431072534,9054.0,9837.735
T000125,1987-06-30,5932.0,5542.311068458682,5488.874548020316,6216.0,5609.001
T000125,1987-07-31,5491.0,5781.446598380888,5419.43848090281,5788.0,5588.8867
T000125,1987-08-31,5993.0,5623.103389710064,5618.895027649863,6368.0,5567.414
T000125,1987-09-30,5168.0,5649.576483977514,5510.569489330343,6053.0,5562.226
T000125,1987-10-31,5071.0,4944.470371285815,4922.172676426536,4342.0,5526.0615
T000125,1987-11-30,5934.0,6054.6782679634525,5597.917701181638,6307.0,5545.282
T000125,1987-12-31,5494.0,5908.487040816739,5299.420662256738,5439.0,5556.8594
T000125,1988-01-31,5655.0,5764.488698472852,5425.2846210660855,5805.0,5537.4185
T000125,1988-02-29,5708.0,5698.51891040799,5334.153612638553,5540.0,5496.4
T000125,1988-03-31,5802.0,5948.304155936628,5260.217134103007,5325.0,5507.2188
T000125,1988-04-30,4940.0,5409.525594082615,5190.407342741539,5122.0,5458.7
T000125,1988-05-31,6037.0,5806.821580727662,5437.664682588316,5841.0,5464.428
T000126,1987-06-30,2590.0,2725.0022628767915,2687.9145942930695,2876.0,2710.4006
T000126,1987-07-31,2787.0,2791.482388648066,2712.960949399279,2858.0,2648.7595
T000126,1987-08-31,2943.0,2707.880209753402,2675.873343404383,2751.0,2625.8179
T000126,1987-09-30,2420.0,2610.058359708866,2632.9424036129694,2830.0,2560.5627
T000126,1987-10-31,2339.0,2331.6260433077778,2329.4472824122486,2215.0,2465.2134
T000126,1987-11-30,3290.0,2954.5811581738344,2855.6211278882356,2833.0,2765.5396
T000126,1987-12-31,3089.0,2988.080225555032,2851.0495348210866,2916.0,2868.5396
T000126,1988-01-31,3127.0,2784.069860574653,2686.568253699931,2610.0,2624.7292
T000126,1988-02-29,2642.0,2729.6476968177953,2649.8702036905875,2663.0,2562.417
T000126,1988-03-31,2690.0,2806.80415783364,2723.2502439457185,2834.0,2549.382
T000126,1988-04-30,2611.0,2613.5500748702025,2555.5722692326945,2486.0,2447.3035
T000126,1988-05-31,2855.0,2889.1723685377187,2774.3477582094797,2756.0,2570.8318
T000127,1987-06-30,1859.0,1713.6809121008573,1770.7408415520758,2097.0,1824.1932
T000127,1987-07-31,1549.0,1832.179078392429,1826.002408654516,2296.0,1799.8982
T000127,1987-08-31,1830.0,1718.4479982320972,1739.5931137861087,2188.0,1788.6147
T000127,1987-09-30,1535.0,1579.0465676282993,1692.6437189369196,1848.0,1780.7842
T000127,1987-10-31,1403.0,1257.4069131289623,1428.8385770851032,1569.0,1747.0406
T000127,1987-11-30,1970.0,1688.409914613204,1679.2909159785097,2094.0,1746.477
T000127,1987-12-31,1679.0,1823.156967723893,1836.6380437662078,2096.0,1734.9009
T000127,1988-01-31,1483.0,1572.4996587445908,1674.0462774848543,1868.0,1711.4983
T000127,1988-02-29,1741.0,1494.6893121215678,1580.2886563265515,1872.0,1693.408
T000127,1988-03-31,1500.0,1506.3191402610496,1582.255026959797,1645.0,1692.8352
T000127,1988-04-30,1495.0,1372.5928068040098,1540.735514406346,1810.0,1663.1458
T000127,1988-05-31,1575.0,1514.1647686487327,1619.605464937027,1753.0,1659.0548
T000128,1986-06-30,17091.0,18024.793631857538,17809.94267093393,15890.0,17460.21
T000128,1986-07-31,18570.0,17893.61368746795,17694.1611578883,16041.0,17556.137
T000128,1986-08-31,19729.0,18461.415956391284,18177.628621779473,17148.0,17719.32
T000128,1986-09-30,16058.0,17830.52759129638,17784.428193985128,15402.0,17252.482
T000128,1986-10-31,16045.0,15494.73466727377,15989.611600022025,13167.0,16685.74
T000128,1986-11-30,20597.0,19543.39523648954,19030.273830847924,17057.0,18533.543
T000128,1986-12-31,19656.0,19827.01984988298,19310.402188244512,16881.0,18412.043
T000128,1987-01-31,19539.0,18924.920178181354,18571.11402817769,16808.0,17780.795
T000128,1987-02-28,18569.0,18283.926775436958,18049.471795422305,16498.0,17696.86
T000128,1987-03-31,19159.0,19269.279632118465,18851.974784042468,16654.0,17817.582
T000128,1987-04-30,17773.0,18353.161929146845,18212.69551449739,15799.0,17401.377
T000128,1987-05-31,19795.0,20267.879160076132,19585.84785013128,17958.0,18449.754
T000129,1986-01-31,11283.0,12006.3094531822,11934.759019319867,11701.0,11668.904
T000129,1986-02-28,12497.0,11737.066546451511,11637.810157680095,11142.0,11661.014
T000129,1986-03-31,13646.0,12506.258404162581,12333.992522390858,13035.0,11842.585
T000129,1986-04-30,10997.0,11899.616998266178,11777.456217586756,11399.0,11674.317
T000129,1986-05-31,11688.0,10213.059473002599,10529.333170304122,9853.0,11632.662
T000129,1986-06-30,14354.0,12590.705551570534,12102.194016677706,11808.0,11921.699
T000129,1986-07-31,12857.0,12570.615671474297,12051.711752445548,11221.0,11853.262
T000129,1986-08-31,13684.0,12335.174791288995,12028.560729000032,12102.0,11864.596
T000129,1986-09-30,13477.0,12143.85423346694,11896.518428137837,11905.0,11944.234
T000129,1986-10-31,13377.0,11736.833066465828,11337.692182962432,10560.0,11850.633
T000129,1986-11-30,12358.0,11482.389112994668,11208.129019458467,10509.0,11814.253
T000129,1986-12-31,13515.0,13159.029935359871,12164.269389871073,12059.0,12109.765
T000130,1986-01-31,1469.0,1650.4870291008974,1654.8204204524588,2216.0,1671.0732
T000130,1986-02-28,1605.0,1563.141326432812,1469.8247096444354,1840.0,1676.568
T000130,1986-03-31,1615.0,1675.7385035103066,1572.1627624318526,2048.0,1698.957
T000130,1986-04-30,1166.0,1596.4576851336024,1386.1830318854886,1670.0,1703.2693
T000130,1986-05-31,1281.0,1359.325709393597,1283.3529692289012,1461.0,1707.6512
T000130,1986-06-30,1525.0,1897.9662104489323,1423.0837720732593,1745.0,1726.5542
T000130,1986-07-31,1461.0,1748.3585358604987,1306.9694429490744,1509.0,1732.9209
T000130,1986-08-31,1422.0,1566.0302510005308,1294.6691962198176,1484.0,1712.1499
T000130,1986-09-30,1339.0,1594.8199573166119,1336.9820449684614,1570.0,1692.834
T000130,1986-10-31,1433.0,1724.36018212768,1369.4546963336995,1636.0,1687.6497
T000130,1986-11-30,1112.0,1362.2100113473566,1274.4967915838365,1443.0,1674.4935
T000130,1986-12-31,1403.0,1574.1345004627042,1397.007249007235,1692.0,1697.9558
T000131,1983-12-31,100.0,111.11716782693368,107.68348088785201,106.0,108.19878
T000131,1984-01-31,111.0,110.26388018766625,105.70542688235756,108.0,108.010506
T000131,1984-02-29,120.0,120.97042933745732,114.83399503707531,119.0,113.9557
T000131,1984-03-31,112.0,124.44507812763455,117.9883316356772,124.0,116.3338
T000131,1984-04-30,116.0,124.51999027316538,116.43625119137923,125.0,115.173775
T000131,1984-05-31,102.0,119.05433653283683,109.51117811281438,117.0,110.05882
T000131,1984-06-30,73.0,103.9360693788142,92.08510471119028,93.0,99.64396
T000131,1984-07-31,61.0,90.59961824860486,77.14279200318137,79.0,93.794785
T000131,1984-08-31,93.0,108.76692064336355,95.5586927230369,106.0,101.92227
T000131,1984-09-30,108.0,110.58834973376233,96.78213565079183,106.0,104.32309
T000131,1984-10-31,106.0,114.43247344147757,99.15891145134644,108.0,104.75244
T000131,1984-11-30,109.0,113.59572203261885,98.11365556385967,106.0,104.1513
T000132,1980-11-30,9725.0,10535.479762633944,8105.0,8105.0,10993.721
T000132,1980-12-31,8969.0,11210.282642609942,9243.0,9243.0,10445.824
T000132,1981-01-31,8250.0,13031.280886289504,12580.0,12580.0,10236.209
T000132,1981-02-28,12162.0,12020.645960519487,10728.0,10728.0,10122.215
T000132,1981-03-31,12164.0,11118.059477137409,9074.0,9074.0,10093.236
T000132,1981-04-30,7881.0,11186.271877634845,9199.0,9199.0,9975.445
T000132,1981-05-31,11031.0,12668.936614847122,11916.0,11916.0,9978.755
T000132,1981-06-30,9880.0,9168.821920522667,5502.0,5502.0,9733.593
T000132,1981-07-31,4663.0,9054.225087686973,5292.0,5292.0,9570.455
T000132,1981-08-31,7930.0,12028.831448579178,10743.0,10743.0,9476.912
T000132,1981-09-30,5834.0,12664.025322011306,11907.0,11907.0,9365.671
T000132,1981-10-31,5542.0,13054.74595206062,12623.0,12623.0,9364.721
T000133,1980-11-30,4590.0,4217.4640246106355,4218.177492134908,4049.0,4871.313
T000133,1980-12-31,5198.0,4353.64205951009,4218.177310753151,5294.0,4639.8984
T000133,1981-01-31,4785.0,4381.862086019374,4218.177129371402,5552.0,4563.202
T000133,1981-02-28,4889.0,4397.831558385094,4218.176947989661,5698.0,4557.014
T000133,1981-03-31,3718.0,4173.383905683343,4218.176766607928,3646.0,4534.487
T000133,1981-04-30,4111.0,3979.015738601954,4218.176585226202,1869.0,4533.1387
T000133,1981-05-31,3715.0,4185.087560088356,4218.176403844484,3753.0,4604.397
T000133,1981-06-30,2770.0,4242.62141258403,4218.176222462775,4279.0,4544.8853
T000133,1981-07-31,895.0,3982.2971370332666,4218.176041081072,1899.0,4518.413
T000133,1981-08-31,2941.0,4323.78133378515,4218.175859699378,5021.0,4507.0327
T000133,1981-09-30,2464.0,4291.076729419739,4218.175678317692,4722.0,4470.624
T000133,1981-10-31,687.0,4362.720595170054,4218.175496936013,5377.0,4420.5938
T000134,1980-11-30,20199.0,11417.613543874559,11087.512234963167,10588.0,10356.93
T000134,1980-12-31,8183.0,10415.605067347482,10257.377328058506,9237.0,10186.642
T000134,1981-01-31,6787.0,10367.072377222308,10115.262110188994,6595.0,9857.134
T000134,1981-02-28,9188.0,9936.078660922129,9651.630530775245,5612.0,9702.192
T000134,1981-03-31,8526.0,9964.021612766352,9366.101033674266,4974.0,9538.307
T000134,1981-04-30,9874.0,9983.802619374583,9010.41526030558,5538.0,9719.037
T000134,1981-05-31,10935.0,9708.961553216315,8706.967852495556,3774.0,9625.567
T000134,1981-06-30,1323.0,9479.2309757762,8394.48906077988,2671.0,9471.731
T000134,1981-07-31,7781.0,10383.472174823479,8102.750380226346,7522.0,9248.187
T000134,1981-08-31,8341.0,10930.498132906712,7816.426259506339,10560.0,9138.322
T000134,1981-09-30,4406.0,11348.536077786532,7542.560245510303,12814.0,8851.003
T000134,1981-10-31,6542.0,10934.583919999506,7277.129672465346,10570.0,8673.658
T000135,1987-12-31,17565.5,18025.192941974965,17810.595635167105,15196.2,17710.28
T000135,1988-01-31,3524.0,5330.287392880957,5068.365519723715,2654.15,8122.292
T000135,1988-02-29,18281.6,18527.043864355815,18143.03463239881,15337.1,17867.383
T000135,1988-03-31,17526.5,18948.964264397924,18444.64803060673,15793.2,17444.014
T000135,1988-04-30,16692.7,17055.61698276622,16455.022823200976,14595.2,16542.234
T000135,1988-05-31,16324.7,16362.505915528294,15681.173399817633,14633.9,16159.486
T000135,1988-06-30,17677.1,17825.17049425505,17082.211605701268,16030.8,17199.906
T000135,1988-07-31,16952.4,17111.28191827632,16307.043186578487,15679.7,16777.7
T000135,1988-08-31,19712.4,18727.68657341109,17874.495488159726,17963.9,18186.004
T000135,1988-09-30,16513.1,17898.783019214694,16988.90212508773,16513.1,17578.094
T000135,1988-10-31,16593.3,17803.644191732445,16836.025122274787,16593.3,16840.191
T000135,1988-11-30,18649.2,19237.442760369973,18248.345807202015,18649.2,18715.832
T000136,1984-08-31,54892.2,50813.76842776801,49956.816930125024,53343.4,48517.754
T000136,1984-09-30,58457.1,52151.428762653915,50461.00944546081,56295.9,49958.27
T000136,1984-10-31,64510.5,52492.726960966946,51314.34962623443,49997.8,50809.18
T000136,1984-11-30,59913.1,53475.634221827255,51161.10723584079,58473.9,50097.832
T000136,1984-12-31,66428.7,58849.889736900855,56548.999672974154,64515.5,54074.836
T000136,1985-01-31,57854.8,53341.16334888047,51036.66650167156,51322.2,52400.043
T000136,1985-02-28,57237.3,51964.965220952356,49660.491878990084,54252.8,50490.383
T000136,1985-03-31,62727.2,54568.44662413464,52257.989486839084,61239.1,51043.34
T000136,1985-04-30,36826.5,43287.014522342884,41013.70569322236,40615.8,42366.9
T000136,1985-05-31,20059.9,23618.996742158066,21337.510271549138,22958.3,29918.463
T000136,1985-06-30,44271.7,46387.63274030138,44131.37606078792,46291.2,46005.25
T000136,1985-07-31,59955.2,54219.237522218595,51827.9227268642,51352.6,52037.867
T000137,1984-08-31,1599.59,1670.1261224618675,1650.0427649942644,1312.02,1728.9786
T000137,1984-09-30,1861.65,1740.1848948386887,1636.7427902584463,1620.36,1779.3126
T000137,1984-10-31,1984.14,1756.3527932697177,1628.0927471006842,1671.7,1730.6572
T000137,1984-11-30,1950.7,1795.0872682159497,1653.8128056013463,1737.0,1754.4783
T000137,1984-12-31,2516.72,1897.1545818759012,1746.1566587742732,1893.68,1779.6594
T000137,1985-01-31,2223.4,1974.7162023698295,1864.5907198906057,1909.37,1846.51
T000137,1985-02-28,2184.38,1840.1422328993888,1726.478899049932,1736.31,1764.8677
T000137,1985-03-31,2075.4,1908.2665960206086,1795.45226778785,1883.34,1751.1462
T000137,1985-04-30,1891.82,1884.657680162007,1742.7327194754344,1792.1,1779.95
T000137,1985-05-31,1791.26,1889.5018622891862,1752.9754613422858,1933.12,1784.2822
T000137,1985-06-30,922.67,1096.684137308775,943.562600695845,1083.72,1333.9717
T000137,1985-07-31,1548.47,1575.928529542253,1430.8082683609975,1559.41,1594.7128
T000138,1984-10-31,7223.07,6667.6572238464605,6400.880748881103,6448.91,6435.1123
T000138,1984-11-30,5930.28,6274.031780320274,5954.94902884823,5805.83,6395.347
T000138,1984-12-31,4638.41,4797.279652949907,4532.68912445464,4485.53,5073.5117
T000138,1985-01-31,6850.51,6750.262699134544,6445.228360255435,6672.82,6167.525
T000138,1985-02-28,7206.77,6962.575029915653,6457.432265402235,6475.32,6773.0044
T000138,1985-03-31,6727.1,6717.090327539469,6456.4791649873705,6927.33,6405.132
T000138,1985-04-30,6433.7,6945.883589153154,6464.4513614444095,6733.96,6481.691
T000138,1985-05-31,6645.6,6436.813446796867,6118.92642814543,6267.82,6168.9966
T000138,1985-06-30,6058.81,6917.212512380418,6407.626920434759,6729.19,6331.823
T000138,1985-07-31,7409.35,7165.592306333386,6810.941126310148,7107.08,6563.836
T000138,1985-08-31,7095.0,6814.908946916459,6267.38743013596,6433.7,6333.2627
T000138,1985-09-30,6941.32,6520.187841823607,6104.1452884987475,6256.74,6138.91
T000139,1983-06-30,35189.2,37423.571001764125,37686.28389726815,28329.2,38145.492
T000139,1983-07-31,36600.6,39328.95839241979,38848.820301099615,31050.3,36905.336
T000139,1983-08-31,41619.8,41915.57035521029,43137.37396229215,36309.6,37213.89
T000139,1983-09-30,36347.8,41545.36363691966,40463.86134529617,36262.6,35829.797
T000139,1983-10-31,26450.3,30927.545551314957,34627.12778535966,26003.2,32661.148
T000139,1983-11-30,38006.9,35530.623166028214,36426.04601747053,28208.5,33930.94
T000139,1983-12-31,38929.1,39733.60176256378,39795.87673436827,32988.9,35103.406
T000139,1984-01-31,40767.4,38765.55657865416,38861.1843538271,30857.2,34060.258
T000139,1984-02-29,40245.2,39125.46209633328,38905.62819888123,32812.3,33965.418
T000139,1984-03-31,46077.5,38646.889919651796,39996.671997699756,35186.6,33925.195
T000139,1984-04-30,42675.5,40868.83545189348,40796.081149711514,34974.5,34050.18
T000139,1984-05-31,45005.3,42158.643381745846,42459.01851315113,40738.1,34139.94
T000140,1984-10-31,2813.01,2805.488263784235,2564.293968780131,2638.19,2422.593
T000140,1984-11-30,3135.82,2707.0760365908704,2800.3899054407216,3089.7,2441.6494
T000140,1984-12-31,2593.97,1928.2032531933055,2101.096027178207,1752.37,2112.438
T000140,1985-01-31,3032.06,2091.736703277241,2089.037883838318,1729.31,2309.983
T000140,1985-02-28,3573.91,2889.8361045195443,2661.7369441222077,2824.54,2701.5894
T000140,1985-03-31,2674.67,2190.50108375799,2221.661773486888,1982.94,2394.166
T000140,1985-04-30,2409.51,2774.500260439225,2559.253183793291,2628.55,2460.269
T000140,1985-05-31,3093.16,3390.105240796146,2969.1882251089582,3412.51,2733.9656
T000140,1985-06-30,2719.63,2411.2711495698663,2342.232748825638,2213.52,2387.4773
T000140,1985-07-31,2059.03,2546.8095205573945,2565.2822554632353,2640.08,2406.1396
T000140,1985-08-31,2309.21,2382.969805722249,2420.6002224747767,2363.39,2377.8787
T000140,1985-09-30,2037.13,2101.216880819512,2324.1455338158044,2178.93,2256.8115
T000141,1985-02-28,2733.83,2753.4154748694777,2783.372924593387,2528.28,2539.4954
T000141,1985-03-31,2822.88,2874.658732193883,2903.586355343505,2601.36,2550.0427
T000141,1985-04-30,2612.54,2796.534306419209,2784.2170145246546,2427.55,2487.5693
T000141,1985-05-31,2508.65,2664.163777278031,2658.788292745155,2213.65,2446.501
T000141,1985-06-30,2884.54,2752.2864155300954,2682.310856422175,2431.05,2453.0063
T000141,1985-07-31,2309.96,2658.942251311103,2587.7048951949077,2297.77,2457.8567
T000141,1985-08-31,1920.3,2078.8660857057966,2058.9729527262957,1766.61,2237.6743
T000141,1985-09-30,2865.86,2783.8889839612757,2753.336466153277,2619.19,2408.3545
T000141,1985-10-31,3033.96,2967.9246409929915,2834.290486024959,2585.54,2445.8457
T000141,1985-11-30,2770.14,2774.177572105815,2775.169675813524,2785.3,2409.3867
T000141,1985-12-31,2637.06,2848.411046097365,2742.7348801531043,2681.35,2380.4395
T000141,1986-01-31,2760.8,2812.021074981174,2770.5965552576226,2684.64,2360.8306
T000142,1984-08-31,24379.8,23409.995305418775,23452.455650882188,24431.5,21760.41
T000142,1984-09-30,26690.5,25856.887503810674,24114.672262087348,25622.6,23194.254
T000142,1984-10-31,29770.8,23408.57250463703,21850.41939487039,22301.2,22875.045
T000142,1984-11-30,26892.7,26101.95958875601,24589.746667849588,27042.2,24178.648
T000142,1984-12-31,29606.8,28301.21051086938,26048.817981676337,28220.7,24524.076
T000142,1985-01-31,26767.6,24361.006632399523,20937.38091131897,23204.1,23195.055
T000142,1985-02-28,25560.1,25656.22545808181,23358.18613048528,25212.9,24147.26
T000142,1985-03-31,28341.3,26612.41866155419,24802.44366216249,26318.8,23028.346
T000142,1985-04-30,16362.6,19144.577180721324,16763.16744811937,18135.7,17225.736
T000142,1985-05-31,9224.69,10956.005838634577,9263.4346977565,9838.4,12666.126
T000142,1985-06-30,19624.2,20307.40017190785,18994.857162693257,20184.5,18603.951
T000142,1985-07-31,27614.2,24636.94544741654,23473.571900651696,23378.1,22727.217
T000143,1989-02-28,2331.71,2167.2011486162023,2150.2085571050534,2061.93,2247.398
T000143,1989-03-31,2186.12,2068.1871039323487,2071.5945245108182,1991.27,2155.0867
T000143,1989-04-30,2318.87,2161.8174874559054,2123.0403520120417,2091.91,2251.4634
T000143,1989-05-31,2241.79,2048.0272625856996,2070.9551153537604,2034.09,2179.8618
T000143,1989-06-30,2173.27,1932.7386914116473,1981.6165860240244,1952.73,2119.2192
T000143,1989-07-31,2216.09,1984.8731944392212,2048.4644228085212,2051.22,2236.1758
T000143,1989-08-31,2175.41,1868.2849799579283,2007.5074858849139,2010.54,2118.7705
T000143,1989-09-30,2517.99,2090.988798680048,2279.095538505674,2361.69,2319.0378
T000143,1989-10-31,2325.29,1982.36100583171,2159.489621762098,2216.09,2202.6394
T000143,1989-11-30,2462.32,2002.1293068626064,2150.364199892653,2207.53,2261.267
T000143,1989-12-31,2340.28,2002.5723943994071,2193.5471457333542,2261.06,2205.099
T000143,1990-01-31,2128.31,1853.5188645945486,2012.769719826568,2031.95,2114.1401
T000144,1987-12-31,15993.9,17450.50676509164,17278.423585795237,15096.4,17232.637
T000144,1988-01-31,5246.52,5964.739694970021,5657.920143617436,3622.75,8626.304
T000144,1988-02-29,18548.8,18110.933095212327,17864.515958704967,15569.2,17695.36
T000144,1988-03-31,16761.1,18468.771514225256,18164.81373897759,16337.1,17226.582
T000144,1988-04-30,15728.3,15884.727002477897,15453.496963666754,14237.9,15838.804
T000144,1988-05-31,15908.5,15537.19075271223,15035.120610935455,14817.6,15750.191
T000144,1988-06-30,16027.6,16837.40248477433,16280.461040803479,15353.3,16580.375
T000144,1988-07-31,15728.7,15953.299210820078,15323.93700068871,14737.4,15902.911
T000144,1988-08-31,18385.7,17218.671468021686,16543.169126372253,16484.3,17258.496
T000144,1988-09-30,16301.4,17099.651200636603,16419.909093892835,16301.4,17190.617
T000144,1988-10-31,16488.9,17339.3661958272,16617.972822388252,16488.9,16506.078
T000144,1988-11-30,18170.1,18479.94476819075,17763.66483183489,18170.1,18361.56
T000145,1981-07-31,1325.0,3115.807093517259,3171.82909075052,2940.0,2831.8547
T000145,1981-08-31,1797.0,2847.580755113204,2930.2067121078135,2317.0,2803.272
T000145,1981-09-30,1823.0,2585.397577813971,2930.2067121078135,1290.0,2780.8396
T000145,1981-10-31,1160.0,3232.6117705362176,2930.2067121078135,3948.0,2839.0732
T000145,1981-11-30,1429.0,2961.5698590924703,2930.2067121078135,2818.0,2782.3638
T000145,1981-12-31,1047.0,3153.638199105654,2930.2067121078135,3693.0,2790.7354
T000145,1982-01-31,1281.0,3084.2939859442095,2930.2067121078135,3224.0,2781.2856
T000145,1982-02-28,1621.0,2872.041765345448,2930.2067121078135,2562.0,2769.6238
T000145,1982-03-31,1527.0,3049.169082643012,2930.2067121078135,3143.0,2749.049
T000145,1982-04-30,2067.0,3234.320678541767,2930.2067121078135,4183.0,2778.0686
T000145,1982-05-31,2157.0,2868.0848119427023,2930.2067121078135,2448.0,2737.9473
T000145,1982-06-30,1902.0,2890.597560082738,2930.2067121078135,2230.0,2724.5168
T000146,1983-02-28,1082.0,1079.9423528342481,1079.9423528342481,1158.0,1036.7933
T000146,1983-03-31,836.0,956.2973229408558,956.2973229408558,784.0,1025.5088
T000146,1983-04-30,1034.0,1073.9915225185232,1073.9915225185232,1140.0,1031.9739
T000146,1983-05-31,1247.0,1088.5379966236283,1088.5379966236283,1184.0,1067.5315
T000146,1983-06-30,1041.0,956.9585263092697,956.9585263092697,786.0,992.66077
T000146,1983-07-31,838.0,969.521390309133,969.521390309133,824.0,915.8443
T000146,1983-08-31,666.0,998.2837368351361,998.2837368351361,911.0,948.42255
T000146,1983-09-30,728.0,1019.1116429401727,1019.1116429401727,974.0,952.0352
T000146,1983-10-31,908.0,974.480415572237,974.480415572237,839.0,931.3004
T000146,1983-11-30,888.0,1025.0624732558974,1025.0624732558974,992.0,971.75366
T000146,1983-12-31,1046.0,1009.8547957823786,1009.8547957823786,946.0,1007.9011
T000146,1984-01-31,1370.0,1073.6609208343164,1073.6609208343164,1139.0,1044.3148
T000147,1981-12-31,804.0,748.356893300046,744.1333501477211,588.0,749.3274
T000147,1982-01-31,825.0,748.356893300046,736.756201023836,602.0,744.6343
T000147,1982-02-28,872.0,748.356893300046,729.4521870835645,684.0,760.60767
T000147,1982-03-31,822.0,748.356893300046,722.2205832832626,818.0,763.54175
T000147,1982-04-30,789.0,748.356893300046,715.0606717671852,836.0,760.944
T000147,1982-05-31,753.0,748.356893300046,707.9717417962266,878.0,762.2692
T000147,1982-06-30,714.0,748.356893300046,700.9530896773683,922.0,774.6448
T000147,1982-07-31,657.0,748.356893300046,694.0040186938256,862.0,781.1968
T000147,1982-08-31,677.0,748.356893300046,687.1238390358873,845.0,788.6222
T000147,1982-09-30,674.0,748.356893300046,680.3118677324402,785.0,785.98553
T000147,1982-10-31,641.0,748.356893300046,673.5674285831739,781.0,786.43475
T000147,1982-11-30,679.0,748.356893300046,666.8898520914557,767.0,781.52045
T000148,1983-12-31,56.0,60.18670598311465,60.25447814447956,59.0,57.143795
T000148,1984-01-31,61.0,59.044197050810524,59.04748143416843,63.0,57.307484
T000148,1984-02-29,65.0,64.55897123182326,64.61666410034937,70.0,59.47828
T000148,1984-03-31,54.0,64.91851131718468,64.9795846925351,63.0,60.652905
T000148,1984-04-30,59.0,62.470162341608884,62.45024656249535,57.0,59.73391
T000148,1984-05-31,53.0,61.14581515012993,61.13945821319912,59.0,57.294216
T000148,1984-06-30,45.0,50.07053339662222,50.03358534676509,46.0,51.84072
T000148,1984-07-31,42.0,46.77066705571641,46.73769627519277,44.0,50.157993
T000148,1984-08-31,59.0,59.77036396770952,59.78454700546039,59.0,55.173027
T000148,1984-09-30,60.0,60.997525981364355,60.97726416320258,57.0,57.103153
T000148,1984-10-31,62.0,61.52007981662648,61.487968751470305,59.0,55.978214
T000148,1984-11-30,62.0,58.23100065562878,58.23191037180932,55.0,54.45133
T000149,1983-02-28,366.0,311.7918044186091,296.6112765931493,282.0,308.09244
T000149,1983-03-31,324.0,328.6193982220225,344.5054143724495,280.0,305.5092
T000149,1983-04-30,290.0,300.3871791484934,280.23860287590566,248.0,295.92953
T000149,1983-05-31,296.0,351.597013002163,378.3010129363415,345.0,307.2606
T000149,1983-06-30,221.0,315.02375319027465,268.06111080086123,222.0,292.02985
T000149,1983-07-31,276.0,289.67458885150944,327.5892430934599,258.0,292.69687
T000149,1983-08-31,299.0,281.74450003335716,266.2400064920576,215.0,286.50317
T000149,1983-09-30,392.0,379.7596713665185,378.0337155410549,352.0,301.52432
T000149,1983-10-31,326.0,330.9437580788986,318.29463651027646,305.0,288.52798
T000149,1983-11-30,358.0,387.8506901653326,379.6097941881435,358.0,296.16534
T000149,1983-12-31,358.0,291.7438454837966,264.2083054924707,205.0,284.7177
T000149,1984-01-31,330.0,382.01880886703015,380.8101171065412,363.0,299.28247
T000150,1982-12-31,5.4,9.318117924467655,7.293953669496346,6.6,7.356603
T000150,1983-01-31,7.5,6.904091550786573,7.231707509890139,6.2,7.286868
T000150,1983-02-28,6.5,7.862305020604224,7.203462233506927,7.7,6.9838824
T000150,1983-03-31,9.1,7.4259149568834,7.060830354706613,6.5,6.881514
T000150,1983-04-30,6.0,7.293855289470251,6.984777376821226,6.7,7.106813
T000150,1983-05-31,5.9,7.720135408193913,7.22959500514416,8.9,6.936548
T000150,1983-06-30,3.7,6.112525502212758,6.331547269319514,4.7,6.5292764
T000150,1983-07-31,3.3,6.096387722918105,6.322563848950156,4.7,6.520131
T000150,1983-08-31,5.7,7.542213870784899,7.126627974392335,6.6,6.994328
T000150,1983-09-30,5.8,7.806103937859919,7.289360017904108,9.8,7.4067974
T000150,1983-10-31,6.1,6.593032550357603,6.60591514093074,4.9,7.014082
T000150,1983-11-30,5.0,7.3255597100413485,7.00264865807047,7.4,7.0949464
T000151,1983-12-31,300.0,298.31500750201184,298.21873174194167,303.0,305.8817
T000151,1984-01-31,293.0,286.07450664590914,282.5154936038897,273.0,297.83084
T000151,1984-02-29,333.0,331.2931817160728,328.45885725669126,340.0,324.177
T000151,1984-03-31,336.0,341.2666182944498,335.48481872608573,346.0,329.35345
