unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,Moirai2
T000103,2007-01-31,4023.0,4501.906422735874,3559.429224020874,3585.0,3593.4758
T000103,2007-02-28,3660.0,3778.542854380619,2178.5824479341263,4104.0,3093.386
T000103,2007-03-31,3676.0,3475.223772295882,2289.9309964647928,4117.0,2699.9841
T000103,2007-04-30,2644.0,2068.1670871442393,1751.7972833938065,2650.0,2250.19
T000103,2007-05-31,1816.0,1642.2626004449044,1492.0393715390853,2386.0,2043.3926
T000103,2007-06-30,2138.0,1823.5777984479723,1492.8794834426797,2169.0,2103.7861
T000104,2006-07-31,2494.0,2326.0052789976257,2424.3762700267143,2365.0,1640.3586
T000104,2006-08-31,1425.0,1238.7448246090032,1320.6980593734804,1077.0,1011.3549
T000104,2006-09-30,1595.0,1501.445648763677,1600.201186887927,1374.0,1275.9198
T000104,2006-10-31,1394.0,1589.3390793173444,1654.522263299777,1118.0,1123.2268
T000104,2006-11-30,926.0,1173.3554929261363,1264.8479989846865,884.0,926.8216
T000104,2006-12-31,816.0,1295.8404400545385,1405.325609824953,987.0,1085.856
T000104,2007-01-31,1689.0,1745.4773028846143,1872.042629081896,1585.0,1538.7683
T000104,2007-02-28,2588.0,2173.879493080801,2326.9044481426317,2345.0,1777.5835
T000104,2007-03-31,1314.0,1276.937051603472,1374.7182695722822,1230.0,1217.2059
T000104,2007-04-30,771.0,847.5249030452871,959.6368700727495,921.0,706.31506
T000104,2007-05-31,648.0,659.9160117052667,752.7192855714396,656.0,608.1714
T000104,2007-06-30,1001.0,757.1778092097858,835.8237978373545,711.0,690.53503
T000105,2006-07-31,6686.0,6551.9511603943765,6356.414131487731,6354.0,6619.117
T000105,2006-08-31,4354.0,2993.80056269754,3193.165999895791,3573.0,4867.5566
T000105,2006-09-30,5670.0,4758.521549012257,5028.549035780279,5229.0,5955.767
T000105,2006-10-31,5245.0,4613.5758396096435,4720.984688200862,4882.0,4785.5557
T000105,2006-11-30,4416.0,4044.0024529985612,4116.855494886333,4250.0,4273.083
T000105,2006-12-31,5085.0,5607.254082746069,5495.096264534313,4027.0,5602.926
T000105,2007-01-31,6891.0,7208.833894610785,7067.690483177564,6299.0,6929.971
T000105,2007-02-28,6200.0,5102.304901846229,4904.494934173756,6366.0,6128.4756
T000105,2007-03-31,6683.0,2364.0384701712032,2590.612953227688,3750.0,3598.5205
T000105,2007-04-30,3548.0,1442.2712825387498,1805.6225912470363,3058.0,2217.858
T000105,2007-05-31,2708.0,891.6890840694941,1351.3053698939607,2364.0,1979.5801
T000105,2007-06-30,3847.0,2067.393990981663,2397.421677776184,3371.0,2752.6816
T000106,2006-07-31,7962.0,7448.251751084321,7405.995824721886,6740.0,7321.377
T000106,2006-08-31,5137.0,5622.875786105918,5696.140532295025,5205.0,5603.9307
T000106,2006-09-30,5254.0,5632.502721701941,5756.10526779798,4901.0,5599.453
T000106,2006-10-31,5755.0,5650.7435464005775,5697.244457841359,4540.0,5348.791
T000106,2006-11-30,5296.0,5336.674797135731,5321.483511629971,5241.0,5004.7085
T000106,2006-12-31,5616.0,6057.173822381054,6017.424927875491,4528.0,5831.5825
T000106,2007-01-31,7916.0,7868.743315226782,7827.2624922156165,6730.0,7510.67
T000106,2007-02-28,7325.0,6596.925168561722,6417.860744545129,7094.0,6220.88
T000106,2007-03-31,7465.0,5340.61336183724,5291.230235157216,7162.0,5322.115
T000106,2007-04-30,5943.0,4720.513721489546,4831.095902755466,4881.0,4752.006
T000106,2007-05-31,5517.0,4311.349125967762,4314.082768183256,3999.0,4517.9033
T000106,2007-06-30,5346.0,4439.3113503760915,4433.497822498912,5270.0,4730.154
T000107,2006-07-31,96840.0,97474.44406794889,97241.69572131292,94823.0,91502.36
T000107,2006-08-31,51941.0,53148.006369390576,52689.08683933376,49900.0,53216.49
T000107,2006-09-30,52044.0,53427.597885641735,51939.358711117005,48736.0,56906.72
T000107,2006-10-31,55007.0,59982.38872345507,59758.28445946919,52718.0,53385.297
T000107,2006-11-30,51657.0,53897.951488597646,54006.99387886931,47463.0,48626.52
T000107,2006-12-31,52143.0,57218.06933905255,56852.90194916084,46976.0,53943.625
T000107,2007-01-31,82604.0,86995.76425951679,87054.85245315147,74076.0,79813.9
T000107,2007-02-28,91657.0,85786.80021018279,86947.89333120377,94619.0,82411.67
T000107,2007-03-31,71340.0,53919.71378375329,53978.42016821691,59047.0,54808.86
T000107,2007-04-30,55006.0,47080.89388258434,47765.097289685276,49216.0,47737.164
T000107,2007-05-31,48865.0,40102.23134457974,40006.651260000406,43576.0,45239.445
T000107,2007-06-30,58648.0,49246.25093225896,49286.23795092836,53279.0,51290.336
T000108,2006-08-31,700.0,480.2513118209722,576.5009714067277,600.0,501.14398
T000108,2006-09-30,1200.0,698.1517793088435,626.0186937602484,900.0,584.9731
T000108,2006-10-31,800.0,861.8864929509423,680.0103222051907,700.0,772.11926
T000108,2006-11-30,600.0,707.6733254868686,709.0929471940024,900.0,746.6743
T000108,2006-12-31,1500.0,1156.226463229093,1107.0606306755976,1500.0,1111.3032
T000108,2007-01-31,900.0,486.9978268814134,668.3772605974914,600.0,508.6468
T000108,2007-02-28,400.0,436.46094756532136,546.3970102281711,400.0,491.1591
T000108,2007-03-31,800.0,535.6813666843867,498.98791783070874,300.0,565.14075
T000108,2007-04-30,400.0,710.7463592980582,665.4629890138032,700.0,614.2746
T000108,2007-05-31,600.0,513.1385693400184,552.6055712865788,800.0,569.78296
T000108,2007-06-30,700.0,639.4076578496146,760.8150352043731,1000.0,633.79834
T000108,2007-07-31,900.0,464.82997794697167,545.0850364814439,300.0,503.99988
T000109,2006-08-31,18000.0,17020.43196317528,17020.43196317528,16300.0,17109.355
T000109,2006-09-30,21300.0,20502.5558991227,20502.5558991227,20500.0,20435.727
T000109,2006-10-31,21500.0,18984.727294221877,18984.727294221877,17700.0,18786.723
T000109,2006-11-30,14600.0,16633.694883145094,16633.694883145094,14800.0,16202.199
T000109,2006-12-31,17200.0,20490.970397493595,20490.970397493595,20500.0,19957.965
T000109,2007-01-31,13100.0,17358.192854118508,17358.192854118508,16500.0,16542.686
T000109,2007-02-28,8700.0,13492.344672550584,13492.344672550584,11100.0,12323.936
T000109,2007-03-31,13900.0,16558.519843816313,16558.519843816313,13500.0,15431.648
T000109,2007-04-30,15200.0,17920.06025863731,17920.06025863731,17100.0,17017.848
T000109,2007-05-31,13500.0,16753.856789157384,16753.856789157384,14800.0,15745.717
T000109,2007-06-30,17900.0,19510.289796622306,19510.289796622306,18300.0,18503.66
T000109,2007-07-31,18400.0,20212.095632170538,20212.095632170538,18500.0,19015.84
T000110,2006-08-31,500.0,660.2238010515636,660.2238010515636,500.0,626.08777
T000110,2006-09-30,800.0,781.7686276902785,781.7686276902785,1000.0,646.96173
T000110,2006-10-31,900.0,757.7766556838483,757.7766556838483,900.0,639.0043
T000110,2006-11-30,600.0,733.6809163383042,733.6809163383042,800.0,632.9329
T000110,2006-12-31,700.0,781.9018127711473,781.9018127711473,1000.0,628.70844
T000110,2007-01-31,300.0,685.4634926054517,685.4634926054517,600.0,604.67096
T000110,2007-02-28,400.0,637.2442585963931,637.2442585963931,400.0,586.4901
T000110,2007-03-31,500.0,637.2442612935445,637.2442612935445,400.0,592.0522
T000110,2007-04-30,800.0,709.5731468974609,709.5731468974609,700.0,625.21045
T000110,2007-05-31,700.0,733.6827753635544,733.6827753635544,800.0,615.2749
T000110,2007-06-30,300.0,733.6827753679912,733.6827753679912,800.0,617.6603
T000110,2007-07-31,800.0,709.5731469400072,709.5731469400072,700.0,597.40753
T000111,2006-08-31,1000.0,976.7111374173967,1268.2825107369613,1300.0,1013.5655
T000111,2006-09-30,1800.0,1792.5519131287708,1273.295646554248,1500.0,1803.9733
T000111,2006-10-31,1200.0,1279.6450320694255,1266.1732623207217,1300.0,1388.3804
T000111,2006-11-30,1100.0,1265.6162471423747,1269.1005915267576,1400.0,1337.5488
T000111,2006-12-31,1300.0,1384.9689390514711,1240.9540810597603,1400.0,1441.6957
T000111,2007-01-31,1100.0,879.5881312991662,1176.6041375249333,1100.0,875.52515
T000111,2007-02-28,700.0,493.65508420791616,980.6992485969524,600.0,579.5362
T000111,2007-03-31,2200.0,932.5159092486005,1126.9998163192051,1000.0,997.2507
T000111,2007-04-30,1200.0,1269.8003395874778,1208.4320719677198,1300.0,1154.457
T000111,2007-05-31,800.0,1051.9468047853782,954.2801435106946,700.0,998.3567
T000111,2007-06-30,1200.0,1438.4750026453307,1357.7011292973289,1600.0,1353.1049
T000111,2007-07-31,1600.0,1376.8709804429088,1150.5139813578548,1200.0,1217.5334
T000112,2006-08-31,69800.0,64029.35360540989,63089.59110750706,62300.0,65015.15
T000112,2006-09-30,78400.0,77285.70507000988,76564.23608960563,79400.0,77153.734
T000112,2006-10-31,68600.0,61698.3839085902,61350.679412650075,61200.0,64375.523
T000112,2006-11-30,67200.0,62060.0138079205,61757.88318075656,61400.0,65188.0
T000112,2006-12-31,116600.0,111927.30925264006,109824.52219998161,109500.0,106930.78
T000112,2007-01-31,70300.0,73041.9218062788,72046.67064204316,72500.0,74332.53
T000112,2007-02-28,75900.0,72433.33325624857,71746.53808551018,71400.0,75152.38
T000112,2007-03-31,83300.0,80055.80002733988,78573.2936186778,76300.0,80476.16
T000112,2007-04-30,75100.0,75175.6639066643,74675.32850808911,75100.0,76669.69
T000112,2007-05-31,56100.0,52904.8014251363,52181.56141404322,51400.0,53483.55
T000112,2007-06-30,59300.0,57008.79509194138,56101.697241037,54700.0,56990.81
T000112,2007-07-31,70600.0,65114.71567868042,64575.67148684982,62700.0,66631.09
T000113,2006-08-31,2200.0,1787.8539402195252,1822.3508109399443,1500.0,1823.7863
T000113,2006-09-30,2200.0,1812.884906200629,1724.7244455182004,1600.0,1799.1426
T000113,2006-10-31,2200.0,1845.9906419718502,1807.57974635517,1900.0,1864.8049
T000113,2006-11-30,2300.0,1833.139643804309,1696.1008297609737,2100.0,1780.0032
T000113,2006-12-31,2100.0,1807.10287713331,1709.8052685380064,1800.0,1761.1636
T000113,2007-01-31,1700.0,1694.0239206249582,1554.3107491439212,1200.0,1681.7356
T000113,2007-02-28,1900.0,1748.2883182081084,1671.0425405289907,1600.0,1719.0352
T000113,2007-03-31,2400.0,1845.5132657436498,1702.2707105419245,1800.0,1828.8055
T000113,2007-04-30,1800.0,1798.3650086296175,1750.4893700217178,1600.0,1743.7568
T000113,2007-05-31,1900.0,1758.135348640017,1561.6167195756645,1800.0,1695.3401
T000113,2007-06-30,1900.0,1742.4087627546262,1562.5533867458105,1800.0,1692.9188
T000113,2007-07-31,1700.0,1669.9626338828868,1549.1698401498966,1900.0,1630.1586
T000114,2006-08-31,3500.0,3751.7252844457826,3710.7275176891403,3700.0,3577.3508
T000114,2006-09-30,4600.0,3821.3686928442826,3863.212430151582,3900.0,3742.8809
T000114,2006-10-31,4300.0,3768.6493599363175,3739.200191292588,3700.0,3643.1838
T000114,2006-11-30,4000.0,3768.661048765097,3726.201427888976,3700.0,3613.083
T000114,2006-12-31,3700.0,3637.98905171875,3613.1144975150432,3200.0,3514.0437
T000114,2007-01-31,3300.0,3585.720382034992,3575.2489501136556,3000.0,3437.9016
T000114,2007-02-28,3100.0,3507.3173655099245,3536.633366994161,2700.0,3300.7974
T000114,2007-03-31,3400.0,3690.257736931126,3704.4392470155567,3400.0,3505.7673
T000114,2007-04-30,4600.0,3899.3324471206024,3913.053817213852,4200.0,3642.0796
T000114,2007-05-31,3800.0,3742.526414478396,3757.0547763767877,3600.0,3537.4307
T000114,2007-06-30,4400.0,3873.1981083469045,3825.421221546121,4100.0,3904.9912
T000114,2007-07-31,5300.0,3977.735463441711,3979.5225148706027,4500.0,3744.4546
T000115,2006-08-31,1400.0,1733.0477456036713,1772.6028945074274,1900.0,1444.3981
T000115,2006-09-30,1700.0,1499.107596372639,1510.7976219004793,1200.0,1263.382
T000115,2006-10-31,1300.0,1340.8923686867192,1362.0884044610168,1100.0,1136.4036
T000115,2006-11-30,1600.0,1585.939647957045,1542.7358051890476,1000.0,1204.585
T000115,2006-12-31,3900.0,2759.5277726361496,2766.983856224844,2600.0,2534.664
T000115,2007-01-31,1300.0,1660.5176125375583,1663.0430219947475,1400.0,1369.2651
T000115,2007-02-28,1100.0,1257.4060180534084,1265.675781822482,900.0,1170.8341
T000115,2007-03-31,1400.0,1368.6680711086146,1413.1879961193426,1300.0,1181.469
T000115,2007-04-30,1200.0,1478.8824917776437,1508.750195406305,1300.0,1191.8446
T000115,2007-05-31,1600.0,1701.6485843879827,1754.5591383245844,1800.0,1353.8701
T000115,2007-06-30,1800.0,1884.4374656612422,1935.501965500423,2000.0,1455.4042
T000115,2007-07-31,1400.0,1862.069555487484,1864.5756442146517,1600.0,1442.8837
T000116,2006-08-31,1100.0,697.5628736335434,774.1213564688281,500.0,756.4363
T000116,2006-09-30,1100.0,927.4690386842808,836.0926437535591,300.0,776.23096
T000116,2006-10-31,700.0,753.6698427367074,799.7432239443783,600.0,681.9742
T000116,2006-11-30,600.0,1025.8409538241908,938.1743128559174,800.0,945.47156
T000116,2006-12-31,1600.0,1585.1431187517583,1626.6268698126669,2000.0,1579.5955
T000116,2007-01-31,700.0,755.2517760228682,653.1659552566807,300.0,605.7129
T000116,2007-02-28,500.0,629.3955182306943,596.0476215652816,600.0,477.79242
T000116,2007-03-31,500.0,682.8586857650373,581.1162934201566,500.0,500.5031
T000116,2007-04-30,700.0,797.0314093701236,734.9082891250607,700.0,578.5189
T000116,2007-05-31,700.0,895.3658558459915,798.8217613645345,700.0,617.4224
T000116,2007-06-30,900.0,1121.8061508647197,1062.7046034003383,1400.0,819.86053
T000116,2007-07-31,1000.0,964.7768894027107,859.8783242552843,900.0,638.7002
T000117,2006-08-31,3000.0,3345.4350487065835,3391.337610044151,3100.0,3416.3535
T000117,2006-09-30,4200.0,4134.758417400048,3588.0322352604826,3900.0,4059.9966
T000117,2006-10-31,4000.0,3671.02875074138,3494.9051625254,3600.0,3599.7346
T000117,2006-11-30,3600.0,3409.9377621098247,3342.993280864879,3300.0,3212.188
T000117,2006-12-31,4500.0,3847.8480390708824,3415.3773685743013,3500.0,3682.9937
T000117,2007-01-31,3800.0,3461.075798327566,3431.0869289474977,3600.0,3308.0464
T000117,2007-02-28,2600.0,2353.5185467266947,2723.1782251401055,2100.0,2487.4375
T000117,2007-03-31,3600.0,3287.966397524327,3071.9392459726437,2900.0,3120.0618
T000117,2007-04-30,3800.0,3171.336127512866,3057.191232237324,2700.0,3041.2715
T000117,2007-05-31,3000.0,2940.3472997378803,2852.587464506837,2300.0,2936.766
T000117,2007-06-30,4300.0,3445.1599665604576,3291.347897717574,3300.0,3219.181
T000117,2007-07-31,4000.0,3867.526090826027,3638.7655401306693,4100.0,3656.0203
T000118,2006-08-31,1000.0,1061.818475699514,1011.516652095758,1100.0,928.389
T000118,2006-09-30,1000.0,1170.7012053929197,1206.5237657892137,1700.0,1100.8999
T000118,2006-10-31,1100.0,1093.6389631888494,1088.0485210966915,1200.0,1011.6659
T000118,2006-11-30,800.0,1031.40703625011,1041.9689769418512,800.0,957.56616
T000118,2006-12-31,1300.0,1078.1121430094188,1198.0756055320026,1100.0,1142.3391
T000118,2007-01-31,1500.0,1140.3831119455458,1155.5194193681764,1500.0,1113.2991
T000118,2007-02-28,1200.0,1046.9768104519096,1051.5733545392427,900.0,950.00134
T000118,2007-03-31,1300.0,1031.409092963594,1059.9627214270224,800.0,962.94824
T000118,2007-04-30,1300.0,1109.2476816505064,1084.2916881308668,1300.0,999.12085
T000118,2007-05-31,1100.0,1062.5445284464015,1123.779539952511,1000.0,1031.3301
T000118,2007-06-30,900.0,1109.247681651158,1088.5177780368037,1300.0,991.8218
T000118,2007-07-31,1100.0,1031.409092976617,1146.7678313572446,800.0,1024.5654
T000119,2006-08-31,102300.0,95632.58853231074,95766.68017822658,92800.0,95278.85
T000119,2006-09-30,118300.0,116120.93426563659,115960.48588030293,116000.0,114791.766
T000119,2006-10-31,106600.0,97190.9806517419,97687.08264344963,93900.0,98010.95
T000119,2006-11-30,97000.0,94697.38776847023,94674.2334780153,91000.0,95100.91
T000119,2006-12-31,154400.0,150058.28099056415,150325.50770232093,148200.0,143947.39
T000119,2007-01-31,98000.0,104192.08742900906,104436.99733373088,102200.0,102716.49
T000119,2007-02-28,96500.0,97048.39293614525,97097.4210009286,92600.0,94433.96
T000119,2007-03-31,113400.0,109363.50093476528,109392.32180204948,102200.0,107874.5
T000119,2007-04-30,106100.0,109003.04620827083,109139.14733396162,106700.0,106327.78
T000119,2007-05-31,83700.0,84024.4577821831,84059.79310052087,79700.0,84912.58
T000119,2007-06-30,93500.0,93461.39022249298,93548.77418613894,90100.0,92192.625
T000119,2007-07-31,106700.0,102909.94128600959,102936.77466738866,97500.0,101715.445
T000120,2006-08-31,1700.0,1367.0070307038459,1333.0595033718148,1300.0,1060.0898
T000120,2006-09-30,1100.0,1152.13991053099,1193.7708439768985,1200.0,1053.7666
T000120,2006-10-31,600.0,817.9381714679789,759.967126330009,700.0,683.9102
T000120,2006-11-30,800.0,688.3132551218712,686.7432334286567,700.0,679.5689
T000120,2006-12-31,2300.0,1879.976239493028,1828.4756334316648,2000.0,1656.4836
T000120,2007-01-31,1000.0,1083.9026274980047,1078.4524132208626,1300.0,898.3874
T000120,2007-02-28,800.0,908.9192425532649,847.0622064441984,800.0,749.3736
T000120,2007-03-31,700.0,797.0083432789385,775.4296068829337,800.0,714.3302
T000120,2007-04-30,600.0,823.2210913342234,755.7274641138329,600.0,692.0494
T000120,2007-05-31,1200.0,1599.8527980211916,1575.1189356330585,1500.0,1476.8259
T000120,2007-06-30,1100.0,1630.356963610291,1573.1691212450487,1800.0,1284.5259
T000120,2007-07-31,1100.0,1288.9010369733855,1253.6282690296812,1000.0,1192.051
T000121,2006-08-31,5800.0,6818.965654486766,6685.488278100559,6800.0,6390.8154
T000121,2006-09-30,10600.0,9904.131586682064,9955.486736821946,9800.0,9728.273
T000121,2006-10-31,3800.0,4943.325158500109,4425.052847073555,4100.0,4411.444
T000121,2006-11-30,3400.0,4309.047415303192,3852.980089892766,3700.0,3661.1697
T000121,2006-12-31,6300.0,6785.6724936494375,6242.085018308878,6100.0,6572.873
T000121,2007-01-31,2800.0,4403.629926449653,3853.998922016356,3500.0,3577.5444
T000121,2007-02-28,2400.0,3234.2074774379007,2540.752074522137,2300.0,2285.9705
T000121,2007-03-31,4500.0,4851.734065470868,4220.567574628876,4000.0,4418.7734
T000121,2007-04-30,7900.0,6690.998928741461,6016.356462928359,6100.0,6203.129
T000121,2007-05-31,10400.0,9994.530473528695,9424.86444409457,9800.0,9347.939
T000121,2007-06-30,12500.0,10829.12591567886,10280.198212149615,10900.0,10477.488
T000121,2007-07-31,7100.0,6816.023785677462,6052.1582061962245,6100.0,6488.122
T000122,2006-08-31,6400.0,7774.250223099347,7334.374196330566,6600.0,5538.6914
T000122,2006-09-30,6600.0,6919.944590172985,6957.083992466514,5400.0,6133.1
T000122,2006-10-31,3400.0,4780.4050140075915,4384.80098568821,2500.0,3768.3074
T000122,2006-11-30,4000.0,5283.3243986967955,5268.572960128842,3700.0,3746.2014
T000122,2006-12-31,5600.0,6792.236295545632,6450.841746617114,5300.0,4313.1475
T000122,2007-01-31,3000.0,4506.529352159059,4452.479736266638,3000.0,2679.016
T000122,2007-02-28,2600.0,4401.105216313619,4090.3855066511287,2500.0,2547.1804
T000122,2007-03-31,4000.0,5018.038878260737,4930.478601507666,3300.0,3213.0195
T000122,2007-04-30,4500.0,6063.920403124721,5782.842203835082,4200.0,3355.7832
T000122,2007-05-31,5400.0,9242.945981804502,9141.819707409053,8100.0,6419.1865
T000122,2007-06-30,7900.0,14869.385532182716,14659.40127462467,17300.0,6061.0303
T000122,2007-07-31,5000.0,6673.758404820432,6550.539173613772,5500.0,4769.7676
T000123,2006-08-31,3100.0,3579.2492149963573,3612.0873432948506,3800.0,3603.3643
T000123,2006-09-30,3900.0,3491.1265736729897,3362.166845132955,3000.0,3516.7842
T000123,2006-10-31,2600.0,2059.415026521419,2019.5829301369517,1500.0,1925.495
T000123,2006-11-30,1100.0,1599.621650747525,1511.3852437727958,1400.0,1287.2537
T000123,2006-12-31,3700.0,3308.4197749450814,3231.4991138730247,3300.0,3181.792
T000123,2007-01-31,1000.0,1420.108588715797,1345.24977630193,1000.0,1166.8182
T000123,2007-02-28,1200.0,1525.3744017365439,1452.110149076584,1100.0,1326.2369
T000123,2007-03-31,1600.0,2073.7721617209654,1993.8038803861405,1800.0,1855.5897
T000123,2007-04-30,2100.0,2481.3357748663047,2399.0685079560853,2300.0,2399.5923
T000123,2007-05-31,3400.0,3655.9237312944647,3568.666812154966,3300.0,3584.351
T000123,2007-06-30,4800.0,4943.916801880314,4833.0588398606105,5500.0,4553.7124
T000123,2007-07-31,4800.0,3847.7370551396853,3758.9818208064025,3800.0,4097.4272
T000124,2006-08-31,2300.0,2280.1404895069536,2252.5931533214584,2000.0,2078.5515
T000124,2006-09-30,2400.0,2241.8522747697666,2109.76495277489,1900.0,2010.8718
T000124,2006-10-31,1200.0,1602.2767131130554,1452.94558350635,1200.0,1384.2015
T000124,2006-11-30,1300.0,1549.9058240392083,1320.1596052058478,1400.0,1274.9087
T000124,2006-12-31,1400.0,1742.32789669152,1493.3960194969902,1500.0,1393.5676
T000124,2007-01-31,700.0,1297.983018469345,1001.8026140596212,1000.0,963.09406
T000124,2007-02-28,900.0,1102.071709922996,780.4520957849651,700.0,847.0346
T000124,2007-03-31,1200.0,1719.6224802299007,1379.8138280459802,1500.0,1333.1139
T000124,2007-04-30,1700.0,2187.943011081683,1831.9927360970376,1900.0,1912.0774
T000124,2007-05-31,2900.0,2722.6496548299447,2352.764721013571,3000.0,2509.7234
T000124,2007-06-30,2600.0,2936.681644030045,2570.0338032335335,3700.0,2322.2551
T000124,2007-07-31,2400.0,2199.017268806381,1801.647002651971,2000.0,1987.1062
T000125,2006-08-31,900.0,842.9782192563715,818.0657065422265,700.0,784.6977
T000125,2006-09-30,500.0,674.1388628009593,645.6355984511558,600.0,584.32367
T000125,2006-10-31,600.0,508.8010987933044,478.16829892040334,400.0,408.10907
T000125,2006-11-30,400.0,348.6196257218487,309.4618930449876,300.0,416.0156
T000125,2006-12-31,1000.0,741.5473373672144,704.594951148026,800.0,692.6662
T000125,2007-01-31,500.0,509.3383755866379,471.02146624967014,500.0,472.5965
T000125,2007-02-28,500.0,465.4963324410329,425.95061608267724,400.0,410.24387
T000125,2007-03-31,500.0,526.8162527638881,489.1060477542139,300.0,405.80304
T000125,2007-04-30,800.0,485.1782425885485,444.28742814571063,500.0,438.7652
T000125,2007-05-31,1300.0,927.2419323664274,887.4125886450878,900.0,953.527
T000125,2007-06-30,2200.0,1888.2461057609112,1852.8883046036954,1800.0,1634.9529
T000125,2007-07-31,1300.0,1179.554711342278,1138.8309280560377,1100.0,1090.551
T000126,2006-08-31,1800.0,1506.8111863913157,1325.4632310572974,1600.0,1369.1256
T000126,2006-09-30,1900.0,1530.196428491045,1475.819346861808,1300.0,1328.808
T000126,2006-10-31,1100.0,1033.4262921185543,1127.6920067482592,1000.0,918.678
T000126,2006-11-30,1000.0,1141.2718523927642,1183.022656116934,1000.0,1084.8562
T000126,2006-12-31,3200.0,1917.0936455639846,1588.3941936509198,1800.0,2062.996
T000126,2007-01-31,1600.0,1470.726531491989,1420.1533459547002,1500.0,1235.3888
T000126,2007-02-28,1300.0,1090.5254401723773,1111.849877864278,1200.0,1016.2979
T000126,2007-03-31,1400.0,1192.9342576432962,1309.7714871669373,1000.0,1072.6082
T000126,2007-04-30,1300.0,1187.8509453140423,1263.6189457439461,1200.0,1063.1554
T000126,2007-05-31,1600.0,1704.376060884793,1476.6728433859998,1700.0,1538.1577
T000126,2007-06-30,2400.0,2032.0277861114955,1620.3685704853451,2100.0,1933.6884
T000126,2007-07-31,1900.0,1611.203519573862,1325.7205953087682,1300.0,1600.5737
T000127,2006-08-31,43700.0,42671.26844122958,42296.73917156368,40600.0,42099.766
T000127,2006-09-30,44100.0,43828.77468193277,43127.339017092585,43900.0,44064.047
T000127,2006-10-31,25800.0,25412.613412138242,24365.265776834294,22600.0,25632.32
T000127,2006-11-30,20000.0,22582.99105490878,21425.54176763152,21200.0,22227.643
T000127,2006-12-31,40000.0,39116.15902366697,38134.62326491123,39100.0,36069.453
T000127,2007-01-31,18700.0,21302.328786566173,19925.53882958432,19900.0,20994.557
T000127,2007-02-28,16000.0,17078.349889280173,15507.527156800665,14500.0,17481.012
T000127,2007-03-31,25000.0,26392.397005191313,24833.792398914367,24200.0,26608.836
T000127,2007-04-30,31200.0,34605.30346754693,33160.91074562816,33700.0,34534.297
T000127,2007-05-31,50400.0,50333.84302146043,48890.35994167267,49200.0,49434.977
T000127,2007-06-30,57600.0,54681.427857806295,53435.92257278666,55100.0,52034.465
T000127,2007-07-31,42600.0,44332.78579787331,42766.83973467696,42600.0,43134.65
T000128,2006-08-31,2200.0,2406.2690419449214,2417.4208568024515,2500.0,2424.4915
T000128,2006-09-30,2200.0,2314.996108578712,2147.4869129203084,1800.0,2291.1738
T000128,2006-10-31,1400.0,1308.997408912366,1034.4721084246753,1000.0,1190.8331
T000128,2006-11-30,1000.0,1448.9178614321518,1213.681881263266,1600.0,1284.056
T000128,2006-12-31,2100.0,1980.337533388277,1705.2717045686422,2000.0,1922.4812
T000128,2007-01-31,1100.0,1307.7911858844839,943.3436831919814,1000.0,1133.1892
T000128,2007-02-28,800.0,1024.157489349327,625.3240511734084,600.0,819.6937
T000128,2007-03-31,1800.0,1403.871901425007,1039.072910487323,1100.0,1137.3945
T000128,2007-04-30,1000.0,1761.8937639232895,1368.044889499935,1200.0,1454.581
T000128,2007-05-31,2600.0,2841.2443245204427,2501.580000484203,2600.0,2683.9214
T000128,2007-06-30,3900.0,3280.6221219664553,3017.532677013402,3600.0,3360.5513
T000128,2007-07-31,3500.0,2848.6375712198305,2547.4367883967216,2900.0,2837.402
T000129,2006-08-31,67800.0,72113.91793864327,69679.39344018923,66000.0,67512.734
T000129,2006-09-30,73200.0,72486.99414627737,72713.814448755,69000.0,73313.79
T000129,2006-10-31,40300.0,41869.02629675256,40723.289935820045,35100.0,39876.28
T000129,2006-11-30,32900.0,39368.09963170583,38497.70261717336,34900.0,34940.65
T000129,2006-12-31,65600.0,64870.27631236009,63710.14636374741,61700.0,63255.562
T000129,2007-01-31,30500.0,37373.645323506564,35811.88446798627,32700.0,34195.254
T000129,2007-02-28,26600.0,30035.75996407172,28080.269213755622,24200.0,27731.395
T000129,2007-03-31,40700.0,43545.549626599575,41362.735849490695,38100.0,41778.34
T000129,2007-04-30,51200.0,56006.38017895257,53658.04163828817,51600.0,54682.195
T000129,2007-05-31,79500.0,84263.02917222907,81753.09494057116,80200.0,84402.625
T000129,2007-06-30,95100.0,101170.91045317793,98816.9084188175,101700.0,94138.59
T000129,2007-07-31,69800.0,71003.150815754,67995.29613338123,66300.0,71852.31
T000130,2006-08-31,5500.0,5900.582609880616,5734.246122373601,5300.0,5051.7617
T000130,2006-09-30,4100.0,4605.97323914271,4485.972027733485,5100.0,4346.253
T000130,2006-10-31,1400.0,1963.0820206963613,1576.3732635119818,1500.0,1738.236
T000130,2006-11-30,800.0,1378.7289949872347,900.451857521218,700.0,1163.7172
T000130,2006-12-31,1600.0,2105.9948277189387,1656.6922815428234,1700.0,1445.8042
T000130,2007-01-31,900.0,1374.6004932927553,904.3178152684303,1000.0,729.04614
T000130,2007-02-28,1000.0,1287.6411014513737,785.2035036678816,600.0,829.897
T000130,2007-03-31,1300.0,1972.9357612847018,1446.5231977897208,1100.0,1785.058
